ac07_id,ac07_name,pc01_state_id,pc01_district_id,pc01_state_name,pc01_district_name,tr_ac_name
2007-09-019,thakurdwara,09,,uttar pradesh,,thakurdwara
2007-09-013,bahjoi,09,,uttar pradesh,,bahjoi
2007-09-320,bhongaon,09,,uttar pradesh,,bhongaon
2007-09-399,nagal,09,,uttar pradesh,,nagal
2007-09-317,orai,09,,uttar pradesh,,orai
2007-09-161,khalilabad,09,,uttar pradesh,,khalilabad
2007-09-376,garhmukteshwar,09,,uttar pradesh,,garhmukteshwar
2007-09-351,sadabad,09,,uttar pradesh,,sadabad
2007-09-298,mohammdabad,09,,uttar pradesh,,mohammdabad
2007-09-400,deoband,09,,uttar pradesh,,deoband
2007-09-030,binawar,09,,uttar pradesh,,binawar
2007-09-285,auraiya,09,,uttar pradesh,,auraiya
2007-09-401,harora,09,,uttar pradesh,,harora
2007-09-385,baghpat,09,,uttar pradesh,,baghpat
2007-09-217,ghazipur,09,,uttar pradesh,,ghazipur
2007-09-349,mat,09,,uttar pradesh,,mat
2007-09-372,ghaziabad,09,,uttar pradesh,,ghaziabad
2007-09-117,tanda,09,,uttar pradesh,,tanda
2007-09-255,handia,09,,uttar pradesh,,handia
2007-09-122,rudauli,09,,uttar pradesh,,rudauli
2007-09-395,kairana,09,,uttar pradesh,,kairana
2007-09-159,khesraha,09,,uttar pradesh,,khesraha
2007-09-380,meerut cantonment,09,,uttar pradesh,,meerut cantonment
2007-09-171,sahjanwa,09,,uttar pradesh,,sahjanwa
2007-09-157,naugarh,09,,uttar pradesh,,naugarh
2007-09-246,rajgarh,09,,uttar pradesh,,rajgarh
2007-09-227,varanasi north,09,,uttar pradesh,,varanasi
2007-09-234,barsathi,09,,uttar pradesh,,barsathi
2007-09-084,mohana,09,,uttar pradesh,,mohana
2007-09-195,azamgarh,09,,uttar pradesh,,azamgarh
2007-09-066,machhrehta,09,,uttar pradesh,,machhrehta
2007-09-309,mahoba,09,,uttar pradesh,,mahoba
2007-09-170,maniram,09,,uttar pradesh,,maniram
2007-09-311,lalitpur,09,,uttar pradesh,,lalitpur
2007-09-078,unnao,09,,uttar pradesh,,unnao
2007-09-049,dadraul,09,,uttar pradesh,,dadraul
2007-09-300,karwi,09,,uttar pradesh,,karwi
2007-09-114,akbarpur,09,,uttar pradesh,,akbarpur
2007-09-065,misrikh,09,,uttar pradesh,,misrikh
2007-09-266,kishunpur,09,,uttar pradesh,,kishunpur
2007-09-054,lakhimpur,09,,uttar pradesh,,lakhimpur
2007-09-355,gangiri,09,,uttar pradesh,,gangiri
2007-09-037,037-nawabganj,09,,uttar pradesh,,nawabganj
2007-09-156,shohratgarh,09,,uttar pradesh,,shohratgarh
2007-09-184,kasia,09,,uttar pradesh,,kasia
2007-09-007,chandpur,09,,uttar pradesh,,chandpur
2007-09-052,haiderabad,09,,uttar pradesh,,haiderabad
2007-09-056,nighasan,09,,uttar pradesh,,nighasan
2007-09-149,harraiya,09,,uttar pradesh,,harraiya
2007-09-271,aryanagar,09,,uttar pradesh,,aryanagar
2007-09-096,dalmau,09,,uttar pradesh,,dalmau
2007-09-182,seorahi,09,,uttar pradesh,,seorahi
2007-09-004,nagina,09,,uttar pradesh,,nagina
2007-09-012,sambhal,09,,uttar pradesh,,sambhal
2007-09-087,lucknow central,09,,uttar pradesh,,lucknow central
2007-09-393,charthawal,09,,uttar pradesh,,charthawal
2007-09-338,tundla,09,,uttar pradesh,,tundla
2007-09-121,sohawal,09,,uttar pradesh,,sohawal
2007-09-228,chiraigaon,09,,uttar pradesh,,chiraigaon
2007-09-396,thana bhawan,09,,uttar pradesh,,thana bhawan
2007-09-214,mohammadabad,09,,uttar pradesh,,mohammadabad
2007-09-381,meerut,09,,uttar pradesh,,meerut
2007-09-034,faridpur,09,,uttar pradesh,,faridpur
2007-09-112,kadipur,09,,uttar pradesh,,kadipur
2007-09-220,saidpur,09,,uttar pradesh,,saidpur
2007-09-175,siswa,09,,uttar pradesh,,siswa
2007-10-063,minapur,10,,bihar,,minapur
2007-10-057,kurhani,10,,bihar,,kurhani
2007-20-013,madhupur,10,,bihar,,madhupur
2007-10-222,obra,10,,bihar,,obra
2007-10-223,goh,10,,bihar,,goh
2007-10-042,garkha,10,,bihar,,garkha
2007-20-056,chakradharpur,10,,bihar,,chakradharpur
2007-10-064,runisaidpur,10,,bihar,,runisaidpur
2007-10-188,patna west,10,,bihar,,patna west
2007-10-196,sandesh,10,,bihar,,sandesh
2007-10-106,barauni,10,,bihar,,barauni
2007-10-147,pirpainti,10,,bihar,,pirpainti
2007-10-220,aurangabad,10,,bihar,,aurangabad
2007-10-061,gaighatti,10,,bihar,,gaighatti
2007-10-051,lalganj,10,,bihar,,lalganj
2007-20-073,manika,10,,bihar,,manika
2007-20-010,dumka,10,,bihar,,dumka
2007-10-155,dhuraiya,10,,bihar,,dhuraiya
2007-10-079,pandaul,10,,bihar,,pandaul
2007-10-128,narpatganj,10,,bihar,,narpatganj
2007-10-197,barhara,10,,bihar,,barhara
2007-10-204,jagdishpur,10,,bihar,,jagdishpur
2007-10-162,kharagpur,10,,bihar,,kharagpur
2007-10-150,bhagalpur,10,,bihar,,bhagalpur
2007-10-154,amarpur,10,,bihar,,amarpur
2007-10-014,dhaka,10,,bihar,,dhaka
2007-20-003,barhait,10,,bihar,,barhait
2007-10-098,dalsinghsarai,10,,bihar,,dalsinghsarai
2007-20-022,barkagaon,10,,bihar,,barkagaon
2007-10-096,sarairanjan,10,,bihar,,sarairanjan
2007-10-240,rajauli,10,,bihar,,rajauli
2007-10-089,darbhanga,10,,bihar,,darbhanga
2007-10-056,kanti,10,,bihar,,kanti
2007-20-070,simdega,10,,bihar,,simdega
2007-20-043,baghmara,10,,bihar,,baghmara
2007-10-087,baheri,10,,bihar,,baheri
2007-10-115,kumarkhand,10,,bihar,,kumarkhand
2007-10-200,brahmpur,10,,bihar,,brahmpur
2007-10-069,majorganj,10,,bihar,,majorganj
2007-10-237,fatehpur,10,,bihar,,fatehpur
2007-10-215,chenari,10,,bihar,,chenari
2007-10-035,manjhi,10,,bihar,,manjhi
2007-20-001,rajmahal,10,,bihar,,rajmahal
2007-10-126,banmankhi,10,,bihar,,banmankhi
2007-20-061,silli,10,,bihar,,silli
2007-10-059,muzaffarpur,10,,bihar,,muzaffarpur
2007-10-017,pipra,10,,bihar,,pipra
2007-20-015,deoghar,10,,bihar,,deoghar
2007-10-157,belhar,10,,bihar,,belhar
2007-10-175,asthawan,10,,bihar,,asthawan
2007-10-097,mohiuddin nagar,10,,bihar,,mohiuddin nagar
2007-10-113,tribeniganj,10,,bihar,,tribeniganj
2007-20-053,majhgaon,10,,bihar,,majhgaon
2007-20-057,kharsawan,10,,bihar,,kharasawan
2007-10-062,aurai,10,,bihar,,aurai
2007-10-026,baikunthpur,10,,bihar,,baikunthpur
2007-20-033,dumri,10,,bihar,,dumri
2007-20-034,gomia,10,,bihar,,gomia
2007-20-021,barhi,10,,bihar,,barhi
2007-10-116,singheshwar,10,,bihar,,singheshwar
2007-10-164,chautham,10,,bihar,,chautham
2007-10-007,chanpatia,10,,bihar,,chanpatia
2007-10-232,gaya town,10,,bihar,,gaya town
2007-10-108,cheria bariarpur,10,,bihar,,cheria bariarpur
2007-10-046,046-raghopur,10,,bihar,,raghopur
2007-10-071,sursand,10,,bihar,,sursand
2007-10-065,belsand,10,,bihar,,belsand
2007-10-043,parsa,10,,bihar,,parsa
2007-10-208,bikramganj,10,,bihar,,bikramganj
2007-10-088,darbhanga rural,10,,bihar,,darbhanga rural
2007-10-031,darauli,10,,bihar,,darauli
2007-10-145,pranpur,10,,bihar,,pranpur
2007-10-091,jale,10,,bihar,,jale
2007-10-093,kalyanpur pramodenagar,10,,bihar,,kalyanpur pramodenagar
2007-10-023,mirganj,10,,bihar,,mirganj
2007-20-024,mandu,10,,bihar,,mandu
2007-10-165,khagaria,10,,bihar,,khagaria
2007-10-037,masrakh,10,,bihar,,masrakh
2007-10-191,dinapur,10,,bihar,,dinapur
2007-10-173,sheikhpura,10,,bihar,,sheikhpura
2007-10-049,patepur,10,,bihar,,patepur
2007-20-042,tundi,10,,bihar,,tundi
2007-20-081,bhawanathpur,10,,bihar,,bhawanathpur
2007-10-130,araria,10,,bihar,,araria
2007-10-149,nathnagar,10,,bihar,,nathnagar
2007-10-171,sikandra,10,,bihar,,sikandra
2007-10-107,bachwara,10,,bihar,,bachwara
2007-10-114,chhatapur,10,,bihar,,chhatapur
2007-10-170,jamui,10,,bihar,,jamui
2007-10-053,paru,10,,bihar,,paru
2007-10-137,baisi,10,,bihar,,baisi
2007-10-139,purnea,10,,bihar,,purnea
2007-20-032,giridih,10,,bihar,,giridih
2007-10-072,pupri,10,,bihar,,pupri
2007-10-019,harsidhi,10,,bihar,,harsidhi
2007-10-138,kasba,10,,bihar,,kasba
2007-10-180,hilsa,10,,bihar,,hilsa
2007-10-003,ramnagar,10,,bihar,,ramnagar
2007-20-016,poreyahat,10,,bihar,,poreyahat
2007-10-156,banka,10,,bihar,,banka
2007-10-099,bibhutpur,10,,bihar,,bibhutpur
2007-20-012,jarmundi,10,,bihar,,jarmundi
2007-20-037,chandankiyari,10,,bihar,,chandankiyari
2007-10-203,dumraon,10,,bihar,,dumraon
2007-10-226,makhdumpur,10,,bihar,,makhdumpur
2007-10-082,laukaha,10,,bihar,,laukaha
2007-10-221,rafiganj,10,,bihar,,rafiganj
2007-20-035,bermo,10,,bihar,,bermo
2007-20-039,nirsa,10,,bihar,,nirsa
2007-20-038,sindri,10,,bihar,,sindri
2007-10-230,konch,10,,bihar,,konch
2007-20-058,tamar,10,,bihar,,tamar
2007-10-041,chapra,10,,bihar,,chapra
2007-10-140,korha,10,,bihar,,korha
2007-10-236,barachatti,10,,bihar,,barachatti
2007-10-195,paliganj,10,,bihar,,paliganj
2007-10-158,katoria,10,,bihar,,katoria
2007-10-233,imamganj,10,,bihar,,imamganj
2007-10-142,katihar,10,,bihar,,katihar
2007-10-081,phulparas,10,,bihar,,phulparas
2007-10-186,fatwa,10,,bihar,,fatwa
2007-10-010,raxaul,10,,bihar,,raxaul
2007-10-045,hajipur,10,,bihar,,hajipur
2007-10-160,jhajha,10,,bihar,,jhajha
2007-10-094,warisnagar,10,,bihar,,warisnagar
2007-10-187,masaurhi,10,,bihar,,masaurhi
2007-10-050,mahua,10,,bihar,,mahua
2007-10-172,lakhisarai,10,,bihar,,lakhisarai
2007-10-029,siwan,10,,bihar,,siwan
2007-10-214,sasaram,10,,bihar,,sasaram
2007-10-052,vaishali,10,,bihar,,vaishali
2007-10-167,monghyr,10,,bihar,,monghyr
2007-10-111,kishunpur,10,,bihar,,kishunpur
2007-20-011,jama,10,,bihar,,jama
2007-20-060,khunti,10,,bihar,,khunti
2007-10-058,sakra,10,,bihar,,sakra
2007-10-122,122-kishanganj,10,,bihar,,kishanganj
2007-10-209,dinara,10,,bihar,,dinara
2007-20-018,mahagama,10,,bihar,,mahagama
2007-20-017,godda,10,,bihar,,godda
2007-20-049,jamshedpur west,10,,bihar,,jamshedpur west
2007-10-218,nabinagar,10,,bihar,,nabinagar
2007-10-090,keoti,10,,bihar,,keoti
2007-20-005,pakaur,10,,bihar,,pakaur
2007-20-045,ghatsila,10,,bihar,,ghatsila
2007-10-143,kadwa,10,,bihar,,kadwa
2007-10-148,colgong,10,,bihar,,colgong
2007-20-030,jamua,10,,bihar,,jamua
2007-10-021,kateya,10,,bihar,,kateya
2007-10-027,basantpur,10,,bihar,,basantpur
2007-10-060,bochaha,10,,bihar,,bochaha
2007-10-151,gopalpur,10,,bihar,,gopalpur
2007-20-027,chatra,10,,bihar,,chatra
2007-10-202,rajpur,10,,bihar,,rajpur
2007-10-185,bakhtiarpur,10,,bihar,,bakhtiarpur
2007-20-080,garhwa,10,,bihar,,garhwa
2007-10-095,samastipur,10,,bihar,,samastipur
2007-10-109,bakhri,10,,bihar,,bakhri
2007-10-025,barauli,10,,bihar,,barauli
2007-20-077,bishrampur,10,,bihar,,bishrampur
2007-10-192,maner,10,,bihar,,maner
2007-10-104,matihani,10,,bihar,,matihani
2007-20-059,torpa,10,,bihar,,torpa
2007-10-078,madhubani,10,,bihar,,madhubani
2007-10-086,ghanshyampur,10,,bihar,,ghanshyampur
2007-10-213,chainpur,10,,bihar,,chainpur
2007-10-123,alamnagar,10,,bihar,,alamnagar
2007-10-028,goreakothi,10,,bihar,,goreakothi
2007-10-144,barsoi,10,,bihar,,barsoi
2007-10-032,ziradei,10,,bihar,,ziradei
2007-10-018,kesariya,10,,bihar,,kesariya
2007-20-048,jamshedpur east,10,,bihar,,jamshedpur east
2007-10-076,khajauli,10,,bihar,,khajauli
2007-20-020,barkatha,10,,bihar,,barkatha
2007-10-181,chandi,10,,bihar,,chandi
2007-10-024,gopalganj,10,,bihar,,gopalganj
2007-10-112,supaul,10,,bihar,,supaul
2007-20-067,sisai,10,,bihar,,sisai
2007-10-205,piro,10,,bihar,,piro
2007-10-228,ghosi,10,,bihar,,ghosi
2007-10-217,dehri,10,,bihar,,dehri
2007-10-238,atri,10,,bihar,,atri
2007-10-234,gurua,10,,bihar,,gurua
2007-20-007,sikaripara,10,,bihar,,sikaripara
2007-10-129,forbesganj,10,,bihar,,forbesganj
2007-10-016,madhuban,10,,bihar,,madhuban
2007-10-235,bodh gaya,10,,bihar,,bodh gaya
2007-20-031,gandey,10,,bihar,,gandey
2007-10-002,bagha,10,,bihar,,bagha
2007-20-041,jharia,10,,bihar,,jharia
2007-20-029,bagodar,10,,bihar,,bagodar
2007-20-076,daltonganj,10,,bihar,,daltonganj
2007-10-036,baniapur,10,,bihar,,baniapur
2007-10-210,ramgarh,10,,bihar,,ramgarh
2007-10-166,alauli,10,,bihar,,alauli
2007-10-119,simri bakhtiarpur,10,,bihar,,simri bakhtiarpur
2007-20-044,baharagora,10,,bihar,,baharagora
2007-10-120,madhepura,10,,bihar,,madhepura
2007-10-152,bihpur,10,,bihar,,bihpur
2007-20-066,mandar,10,,bihar,,mandar
2007-10-038,taraiya,10,,bihar,,taraiya
2007-20-079,hussainabad,10,,bihar,,hussainabad
2007-10-134,thakurganj,10,,bihar,,thakurganj
2007-20-046,potka,10,,bihar,,potka
2007-20-047,jugsalai,10,,bihar,,jugsalai
2007-10-229,belaganj,10,,bihar,,belaganj
2007-10-101,singhia,10,,bihar,,singhia
2007-10-190,patna east,10,,bihar,,patna east
2007-10-121,121-sonbarsa,10,,bihar,,sonbarsa
2007-10-194,bikram,10,,bihar,,bikram
2007-10-135,135-kishanganj,10,,bihar,,kishanganj
2007-10-127,raniganj,10,,bihar,,raniganj
2007-10-174,barbigha,10,,bihar,,barbigha
2007-10-054,sahebganj,10,,bihar,,sahebganj
2007-10-159,chakai,10,,bihar,,chakai
2007-10-212,bhabhua,10,,bihar,,bhabhua
2007-10-080,jhanjharpur,10,,bihar,,jhanjharpur
2007-20-064,hatia,10,,bihar,,hatia
2007-20-062,khijri,10,,bihar,,khijri
2007-10-184,barh,10,,bihar,,barh
2007-10-182,harnaut,10,,bihar,,harnaut
2007-10-004,shikarpur,10,,bihar,,shikarpur
2007-20-054,jaganathpur,10,,bihar,,jaganathpur
2007-10-009,nautan,10,,bihar,,nautan
2007-10-092,hayaghat,10,,bihar,,hayaghat
2007-20-008,nala,10,,bihar,,nala
2007-10-161,tarapur,10,,bihar,,tarapur
2007-20-028,dhanwar,10,,bihar,,dhanwar
2007-10-048,jandaha,10,,bihar,,jandaha
2007-10-231,gaya mufassil,10,,bihar,,gaya mufassil
2007-20-063,ranchi,10,,bihar,,ranchi
2007-10-077,babubarhi,10,,bihar,,babubarhi
2007-10-100,rosera,10,,bihar,,rosera
2007-20-014,sarath,10,,bihar,,sarath
2007-10-066,sheohar,10,,bihar,,sheohar
2007-10-189,patna central,10,,bihar,,patna central
2007-20-025,hazaribagh,10,,bihar,,hazaribagh
2007-10-198,arrah,10,,bihar,,arrah
2007-20-065,kanke,10,,bihar,,kanke
2007-20-052,chaibasa,10,,bihar,,chaibasa
2007-20-040,dhanbad,10,,bihar,,dhanbad
2007-10-012,motihari,10,,bihar,,motihari
2007-20-071,kolebira,10,,bihar,,kolebira
2007-20-075,panki,10,,bihar,,panki
2007-20-050,ichagarh,10,,bihar,,ichagarh
2007-10-125,dhamdaha,10,,bihar,,dhamdaha
2007-10-085,bahera,10,,bihar,,bahera
2007-10-067,sitamarhi,10,,bihar,,sitamarhi
2007-10-163,parbatta,10,,bihar,,parbatta
2007-10-207,karakat,10,,bihar,,karakat
2007-10-243,hisua,10,,bihar,,hisua
2007-20-068,gumla,10,,bihar,,gumla
2007-10-224,arwal,10,,bihar,,arwal
2007-10-047,mahnar,10,,bihar,,mahnar
2007-10-044,sonepur,10,,bihar,,sonepur
2007-20-019,kodarma,10,,bihar,,kodarma
2007-10-131,sikti,10,,bihar,,sikti
2007-10-020,gobindganj,10,,bihar,,gobindganj
2007-10-074,bisfi,10,,bihar,,bisfi
2007-10-193,phulwari,10,,bihar,,phulwari
2007-10-132,jokihat,10,,bihar,,jokihat
2007-10-239,nawada,10,,bihar,,nawada
2007-20-002,borio,10,,bihar,,borio
2007-10-216,nokha,10,,bihar,,nokha
2007-10-177,rajgir,10,,bihar,,rajgir
2007-20-036,bokaro,10,,bihar,,bokaro
2007-10-034,raghunathpur,10,,bihar,,raghunathpur
2007-10-075,harlakhi,10,,bihar,,harlakhi
2007-10-179,islampur,10,,bihar,,islampur
2007-10-105,begusarai,10,,bihar,,begusarai
2007-20-055,manoharpur,10,,bihar,,manoharpur
2007-10-030,mairwa,10,,bihar,,mairwa
2007-20-074,latehar,10,,bihar,,latehar
2007-10-241,gobindpur,10,,bihar,,gobindpur
2007-10-183,mokameh,10,,bihar,,mokameh
2007-10-103,balia,10,,bihar,,balia
2007-20-069,bishunpur,10,,bihar,,bishnupur
2007-10-227,jahanabad,10,,bihar,,jahanabad
2007-10-136,amour,10,,bihar,,amour
2007-10-169,surajgarha,10,,bihar,,surajgarha
2007-10-219,deo,10,,bihar,,deo
2007-10-178,nalanda,10,,bihar,,nalanda
2007-10-084,manigachhi,10,,bihar,,manigachhi
2007-10-110,110-raghopur,10,,bihar,,raghopur
2007-10-033,maharajganj,10,,bihar,,maharajganj
2007-10-225,kurtha,10,,bihar,,kurtha
2007-10-008,bettiah,10,,bihar,,bettiah
2007-10-242,warsaliganj,10,,bihar,,warsaliganj
2007-10-133,bahadurganj,10,,bihar,,bahadurganj
2007-20-051,seraikella,10,,bihar,,seraikella
2007-20-072,lohardaga,10,,bihar,,lohardaga
2007-10-073,benipatti,10,,bihar,,benipatti
2007-20-006,maheshpur,10,,bihar,,maheshpur
2007-10-013,adapur,10,,bihar,,adapur
2007-10-146,manihari,10,,bihar,,manihari
2007-10-005,sikta,10,,bihar,,sikta
2007-10-117,saharsa,10,,bihar,,saharsa
2007-10-141,barari,10,,bihar,,barari
2007-10-153,sultanganj,10,,bihar,,sultanganj
2007-10-199,shahpur,10,,bihar,,shahpur
2007-10-070,070-sonbarsa,10,,bihar,,sonbarsa
2007-10-039,marhaura,10,,bihar,,marhaura
2007-10-040,jalalpur,10,,bihar,,jalalpur
2007-10-006,lauria,10,,bihar,,lauria
2007-20-009,jamtara,10,,bihar,,jamtara
2007-10-068,bathnaha,10,,bihar,,bathnaha
2007-10-211,mohania,10,,bihar,,mohania
2007-10-201,buxar,10,,bihar,,buxar
2007-20-004,litipara,10,,bihar,,litipara
2007-10-124,rupauli,10,,bihar,,rupauli
2007-10-176,bihar,10,,bihar,,bihar
2007-10-055,baruraj,10,,bihar,,baruraj
2007-10-118,mahishi,10,,bihar,,mahishi
2007-10-011,sugauli,10,,bihar,,sugauli
2007-10-015,ghorasahan,10,,bihar,,ghorasahan
2007-10-168,jamalpur,10,,bihar,,jamalpur
2007-10-001,dhanaha,10,,bihar,,dhanaha
2007-20-078,chhatarpur,10,,bihar,,chhatarpur
2007-10-083,madhepur,10,,bihar,,madhepur
2007-10-102,hasanpur,10,,bihar,,hasanpur
2007-10-022,bhore,10,,bihar,,bhore
2007-10-206,sahar,10,,bihar,,sahar
2007-20-026,simaria,10,,bihar,,simaria
2007-11-025,kabi tingda,11,,sikkim,,kabi tingda
2007-11-012,wak,11,,sikkim,,wak
2007-11-023,djongu,11,,sikkim,,djongu
2007-11-011,ralang,11,,sikkim,,ralang
2007-11-008,soreong,11,,sikkim,,soreong
2007-11-032,sangha,11,,sikkim,,sangha
2007-11-026,rakdong tentek,11,,sikkim,,rakdong tentek
2007-11-028,rumtek,11,,sikkim,,rumtek
2007-11-002,tashiding,11,,sikkim,,tashiding
2007-11-022,khamdong,11,,sikkim,,khamdong
2007-11-018,rhenock,11,,sikkim,,rhenock
2007-11-029,assam lingjey,11,,sikkim,,assam lingjey
2007-11-007,chakung,11,,sikkim,,chakung
2007-11-024,lachen mangshila,11,,sikkim,,lachen mangshila
2007-11-027,martam,11,,sikkim,,martam bl
2007-11-030,ranka,11,,sikkim,,ranka
2007-11-014,melli,11,,sikkim,,melli
2007-11-021,loosing pachekhani,11,,sikkim,,loosing pachekhani
2007-11-031,gangtok,11,,sikkim,,gangtok
2007-11-006,rinchenpong,11,,sikkim,,rinchenpong
2007-11-016,temi tarku,11,,sikkim,,temi tarku
2007-11-017,central pendam east pendam,11,,sikkim,,central pendam east pendam
2007-11-013,damthang,11,,sikkim,,damthang
2007-11-019,regu,11,,sikkim,,regu
2007-11-005,barmiok,11,,sikkim,,barmiok
2007-11-003,geyzing,11,,sikkim,,geyzing
2007-11-001,yoksam,11,,sikkim,,yoksam
2007-11-010,jorthang nayabazar,11,,sikkim,,jorthang nayabazar
2007-11-015,rateypani west pendam,11,,sikkim,,rateypani west pendam
2007-11-009,daramdin,11,,sikkim,,daramdin
2007-11-004,dentam,11,,sikkim,,dentam
2007-11-020,pathing,11,,sikkim,,pathing
2007-12-024,daporijo,12,,arunachal pradesh,,daporijo
2007-12-036,nari koyu,12,,arunachal pradesh,,nari koyu
2007-12-010,seppa east,12,,arunachal pradesh,,seppa east
2007-12-005,kalaktang,12,,arunachal pradesh,,kalaktang
2007-12-017,ziro hapoli,12,,arunachal pradesh,,ziro hapoli
2007-12-035,pangin,12,,arunachal pradesh,,pangin
2007-12-053,changlang north,12,,arunachal pradesh,,changlang north
2007-12-001,lumla,12,,arunachal pradesh,,lumla
2007-12-048,lekang,12,,arunachal pradesh,,lekang
2007-12-042,dambuk,12,,arunachal pradesh,,dambuk
2007-12-018,palin,12,,arunachal pradesh,,palin
2007-12-055,khonsa east,12,,arunachal pradesh,,khonsa east
2007-12-050,miao,12,,arunachal pradesh,,miao
2007-12-021,koloriang,12,,arunachal pradesh,,koloriang
2007-12-054,namsang,12,,arunachal pradesh,,namsang
2007-12-003,mukto,12,,arunachal pradesh,,mukto
2007-12-011,seppa west,12,,arunachal pradesh,,seppa west
2007-12-059,longding pumao,12,,arunachal pradesh,,longding pumao
2007-12-041,anini,12,,arunachal pradesh,,anini
2007-12-026,dumporijo,12,,arunachal pradesh,,dumporijo
2007-12-052,changlang south,12,,arunachal pradesh,,changlang south
2007-12-022,nacho,12,,arunachal pradesh,,nacho
2007-12-029,basar,12,,arunachal pradesh,,basar st
2007-12-049,bordumsa diyum,12,,arunachal pradesh,,bordumsa diyum
2007-12-009,chayangtajo,12,,arunachal pradesh,,chayangtajo
2007-12-012,pakke kasang,12,,arunachal pradesh,,pakke kasang
2007-12-060,pongchao wakka,12,,arunachal pradesh,,pongchao wakka
2007-12-034,tuting yingkiong,12,,arunachal pradesh,,tuting yingkiong
2007-12-032,rumgong,12,,arunachal pradesh,,rumgong
2007-12-039,mebo,12,,arunachal pradesh,,mebo
2007-12-030,along west,12,,arunachal pradesh,,along west
2007-12-038,pasighat east,12,,arunachal pradesh,,pasighat east
2007-12-045,hauyuliang,12,,arunachal pradesh,,hauyuliang
2007-12-028,likabali,12,,arunachal pradesh,,likabali
2007-12-027,liromoba,12,,arunachal pradesh,,liromoba
2007-12-051,nampong,12,,arunachal pradesh,,nampong
2007-12-004,dirang,12,,arunachal pradesh,,dirang
2007-12-016,yachuli,12,,arunachal pradesh,,yachuli
2007-12-019,nyapin,12,,arunachal pradesh,,nyapin
2007-12-046,chowkham,12,,arunachal pradesh,,chowkham
2007-12-033,mechuka,12,,arunachal pradesh,,mechuka
2007-12-056,khonsa west,12,,arunachal pradesh,,khonsa west
2007-12-044,tezu,12,,arunachal pradesh,,tezu
2007-12-013,itanagar,12,,arunachal pradesh,,itanagar
2007-12-020,tali,12,,arunachal pradesh,,tali
2007-12-023,taliha,12,,arunachal pradesh,,taliha
2007-12-031,along east,12,,arunachal pradesh,,along east
2007-12-015,sagalee,12,,arunachal pradesh,,sagalee
2007-12-008,bameng,12,,arunachal pradesh,,bameng
2007-12-025,raga,12,,arunachal pradesh,,raga
2007-12-037,pasighat west,12,,arunachal pradesh,,pasighat west
2007-12-043,roing,12,,arunachal pradesh,,roing
2007-12-040,mariyang geku,12,,arunachal pradesh,,mariyang geku
2007-12-007,bomdila,12,,arunachal pradesh,,bomdila
2007-12-057,borduria bogapani,12,,arunachal pradesh,,borduria bogapani
2007-12-014,doimukh,12,,arunachal pradesh,,doimukh
2007-12-047,namsai,12,,arunachal pradesh,,namsai
2007-12-006,thrizino buragaon,12,,arunachal pradesh,,thrizino buragaon
2007-12-002,tawang,12,,arunachal pradesh,,tawang
2007-12-058,kanubari,12,,arunachal pradesh,,kanubari
2007-13-006,tenning,13,,nagaland,,tenning
2007-13-007,peren,13,,nagaland,,peren
2007-13-059,seyochung sitimi,13,,nagaland,,seyochung sitimi
2007-13-050,longleng,13,,nagaland,,longleng
2007-13-013,pughoboto,13,,nagaland,,pughoboto
2007-13-049,tamlu,13,,nagaland,,tamlu
2007-13-060,pungro kiphire,13,,nagaland,,pungro kiphire
2007-13-043,tapi,13,01,nagaland,mon,tapi
2007-13-046,mon town,13,01,nagaland,mon,mon town
2007-13-044,phomching,13,01,nagaland,mon,phomching
2007-13-055,tobu,13,01,nagaland,mon,tobu
2007-13-048,moka,13,01,nagaland,mon,moka
2007-13-047,aboi,13,01,nagaland,mon,aboi
2007-13-045,tehok,13,01,nagaland,mon,tehok
2007-13-042,wakching,13,01,nagaland,mon,wakching
2007-13-041,tizit,13,01,nagaland,mon,tizit
2007-13-054,tuensang sadar-2,13,02,nagaland,tuensang,tuensang sadar-2
2007-13-056,noklak,13,02,nagaland,tuensang,noklak
2007-13-052,longkhim chare,13,02,nagaland,tuensang,longkhim chare
2007-13-053,tuensang sadar-1,13,02,nagaland,tuensang,tuensang sadar-1
2007-13-057,thonoknyu,13,02,nagaland,tuensang,thonoknyu
2007-13-051,noksen,13,02,nagaland,tuensang,noksen
2007-13-058,shamator chessore,13,02,nagaland,tuensang,shamator chessore
2007-13-021,tuli,13,03,nagaland,mokokchung,tuli
2007-13-030,alongtaki,13,03,nagaland,mokokchung,alongtaki
2007-13-024,angetyongpang,13,03,nagaland,mokokchung,angetyongpang
2007-13-027,mokokchung town,13,03,nagaland,mokokchung,mokokchung town
2007-13-022,arkakong,13,03,nagaland,mokokchung,arkakong
2007-13-029,jangpetkong,13,03,nagaland,mokokchung,jangpetkong
2007-13-028,koridang,13,03,nagaland,mokokchung,koridang
2007-13-025,mongoya,13,03,nagaland,mokokchung,mongoya
2007-13-026,aonglenden,13,03,nagaland,mokokchung,aonglenden
2007-13-023,impur,13,03,nagaland,mokokchung,impur
2007-13-035,zunheboto,13,04,nagaland,zunheboto,zunheboto
2007-13-031,akuluto,13,04,nagaland,zunheboto,akuluto
2007-13-036,satakha,13,04,nagaland,zunheboto,satakha
2007-13-032,atoizu,13,04,nagaland,zunheboto,atoizu
2007-13-034,aghunato,13,04,nagaland,zunheboto,aghunato
