ac08_id,ac08_name,pc01_state_id,pc01_district_id,pc01_state_name,pc01_district_name,tr_ac_name
2008-09-167,purwa,09,26,uttar pradesh,unnao,purwa
2008-09-165,unnao,09,26,uttar pradesh,unnao,unnao
2008-09-163,safipur,09,26,uttar pradesh,unnao,safipur
2008-09-166,bhagwantnagar,09,26,uttar pradesh,unnao,bhagwantnagar
2008-09-164,mohan,09,26,uttar pradesh,unnao,mohan
2008-09-162,bangarmau,09,26,uttar pradesh,unnao,bangarmau
2008-09-174,lucknow central,09,27,uttar pradesh,lucknow,lucknow central
2008-09-176,mohanlalganj,09,27,uttar pradesh,lucknow,mohanlalganj
2008-09-171,lucknow west,09,27,uttar pradesh,lucknow,lucknow west
2008-09-173,lucknow east,09,27,uttar pradesh,lucknow,lucknow east
2008-09-170,sarojininagar,09,27,uttar pradesh,lucknow,sarojininagar
2008-09-175,lucknow cantonment,09,27,uttar pradesh,lucknow,lucknow cantonment
2008-09-168,malihabad,09,27,uttar pradesh,lucknow,malihabad
2008-09-172,lucknow north,09,27,uttar pradesh,lucknow,lucknow north
2008-09-169,bakshi kaa talab,09,27,uttar pradesh,lucknow,bakshi kaa talab
2008-09-177,bachhrawan,09,28,uttar pradesh,rae bareli,bachhrawan
2008-09-179,harchandpur,09,28,uttar pradesh,rae bareli,harchandpur
2008-09-183,unchahar,09,28,uttar pradesh,rae bareli,unchahar
2008-09-180,rae bareli,09,28,uttar pradesh,rae bareli,rae bareli
2008-09-182,sareni,09,28,uttar pradesh,rae bareli,sareni
2008-09-195,bhojpur,09,29,uttar pradesh,farrukhabad,bhojpur
2008-09-194,farrukhabad,09,29,uttar pradesh,farrukhabad,farrukhabad
2008-09-193,amritpur,09,29,uttar pradesh,farrukhabad,amritpur
2008-09-192,kaimganj,09,29,uttar pradesh,farrukhabad,kaimganj
2008-09-198,kannauj,09,30,uttar pradesh,kannauj,kannauj
2008-09-196,chhibramau,09,30,uttar pradesh,kannauj,chhibramau
2008-09-197,tirwa,09,30,uttar pradesh,kannauj,tirwa
2008-09-200,etawah,09,31,uttar pradesh,etawah,etawah
2008-09-201,bharthana,09,31,uttar pradesh,etawah,bharthana
2008-09-199,jaswantnagar,09,31,uttar pradesh,etawah,jaswantnagar
2008-09-204,auraiya,09,32,uttar pradesh,auraiya,auraiya
2008-09-203,dibiyapur,09,32,uttar pradesh,auraiya,dibiyapur
2008-09-202,bidhuna,09,32,uttar pradesh,auraiya,bidhuna
2008-09-216,kanpur cantonment,09,34,uttar pradesh,kanpur nagar,kanpur cantonment
2008-09-214,aryanagar,09,34,uttar pradesh,kanpur nagar,aryanagar
2008-09-215,kidwai nagar,09,34,uttar pradesh,kanpur nagar,kidwai nagar
2008-09-218,ghatampur,09,34,uttar pradesh,kanpur nagar,ghatampur
2008-09-217,maharajpur,09,34,uttar pradesh,kanpur nagar,maharajpur
2008-09-213,sisamau,09,34,uttar pradesh,kanpur nagar,sisamau
2008-09-219,madhogarh,09,35,uttar pradesh,jalaun,madhogarh
2008-09-221,orai,09,35,uttar pradesh,jalaun,orai
2008-09-220,kalpi,09,35,uttar pradesh,jalaun,kalpi
2008-09-224,mauranipur,09,36,uttar pradesh,jhansi,mauranipur
2008-09-222,babina,09,36,uttar pradesh,jhansi,babina
2008-09-223,jhansi nagar,09,36,uttar pradesh,jhansi,jhansi nagar
2008-09-225,garoutha,09,36,uttar pradesh,jhansi,garoutha
2008-09-227,mehroni,09,37,uttar pradesh,lalitpur,mehroni
2008-09-226,lalitpur,09,37,uttar pradesh,lalitpur,lalitpur
2008-09-229,rath,09,38,uttar pradesh,hamirpur,rath
2008-09-228,hamirpur,09,38,uttar pradesh,hamirpur,hamirpur
2008-09-230,mahoba,09,39,uttar pradesh,mahoba,mahoba
2008-09-231,charkhari,09,39,uttar pradesh,mahoba,charkhari
2008-09-235,banda,09,40,uttar pradesh,banda,banda
2008-09-232,tindwari,09,40,uttar pradesh,banda,tindwari
2008-09-233,baberu,09,40,uttar pradesh,banda,baberu
2008-09-234,naraini,09,40,uttar pradesh,banda,naraini
2008-09-236,chitrakoot,09,41,uttar pradesh,chitrakoot,chitrakoot
2008-09-237,manikpur,09,41,uttar pradesh,chitrakoot,manikpur
2008-09-240,fatehpur,09,42,uttar pradesh,fatehpur,fatehpur
2008-09-243,khaga,09,42,uttar pradesh,fatehpur,khaga
2008-09-242,husainganj,09,42,uttar pradesh,fatehpur,husainganj
2008-09-239,bindki,09,42,uttar pradesh,fatehpur,bindki
2008-09-241,ayah shah,09,42,uttar pradesh,fatehpur,ayah shah
2008-09-238,jahanabad,09,42,uttar pradesh,fatehpur,jahanabad
2008-09-248,pratapgarh,09,43,uttar pradesh,pratapgarh,pratapgarh
2008-09-247,bishwavnathganj,09,43,uttar pradesh,pratapgarh,bishwavnathganj
2008-09-244,rampur khas,09,43,uttar pradesh,pratapgarh,rampur khas
2008-09-246,kunda,09,43,uttar pradesh,pratapgarh,kunda
2008-09-249,patti,09,43,uttar pradesh,pratapgarh,patti
2008-09-245,babaganj,09,43,uttar pradesh,pratapgarh,babaganj
2008-09-250,raniganj,09,43,uttar pradesh,pratapgarh,raniganj
2008-09-253,chail,09,44,uttar pradesh,kaushambi,chail
2008-09-252,manjhanpur,09,44,uttar pradesh,kaushambi,manjhanpur
2008-09-251,sirathu,09,44,uttar pradesh,kaushambi,sirathu
2008-09-264,bara,09,45,uttar pradesh,allahabad,bara
2008-09-255,soraon,09,45,uttar pradesh,allahabad,soraon
2008-09-256,phulpur,09,45,uttar pradesh,allahabad,phulpur
2008-09-257,pratappur,09,45,uttar pradesh,allahabad,pratappur
2008-09-260,karachhana,09,45,uttar pradesh,allahabad,karachhana
2008-09-263,allahabad south,09,45,uttar pradesh,allahabad,allahabad south
2008-09-261,allahabad west,09,45,uttar pradesh,allahabad,allahabad west
2008-09-262,allahabad north,09,45,uttar pradesh,allahabad,allahabad north
2008-09-259,meja,09,45,uttar pradesh,allahabad,meja
2008-09-254,phaphamau,09,45,uttar pradesh,allahabad,phaphamau
2008-09-258,handia,09,45,uttar pradesh,allahabad,handia
2008-09-265,koraon,09,45,uttar pradesh,allahabad,koraon
2008-09-267,ram nagar,09,46,uttar pradesh,barabanki,ram nagar
2008-09-268,barabanki,09,46,uttar pradesh,barabanki,barabanki
2008-09-266,kursi,09,46,uttar pradesh,barabanki,kursi
2008-09-272,haidergarh,09,46,uttar pradesh,barabanki,haidergarh
2008-09-269,zaidpur,09,46,uttar pradesh,barabanki,zaidpur
2008-09-270,dariyabad,09,46,uttar pradesh,barabanki,dariyabad
2008-09-276,goshainganj,09,47,uttar pradesh,faizabad,goshainganj
2008-09-274,bikapur,09,47,uttar pradesh,faizabad,bikapur
2008-09-271,rudauli,09,47,uttar pradesh,faizabad,rudauli
2008-09-273,milkipur,09,47,uttar pradesh,faizabad,milkipur
2008-09-275,ayodhya,09,47,uttar pradesh,faizabad,ayodhya
2008-09-278,tanda,09,48,uttar pradesh,ambedkar nagar,tanda
2008-09-279,alapur,09,48,uttar pradesh,ambedkar nagar,alapur
2008-09-280,jalalpur,09,48,uttar pradesh,ambedkar nagar,jalalpur
2008-09-277,katehari,09,48,uttar pradesh,ambedkar nagar,katehari
2008-09-281,akbarpur,09,48,uttar pradesh,ambedkar nagar,akbarpur
2008-09-189,sadar,09,49,uttar pradesh,sultanpur,sadar
2008-09-191,kadipur,09,49,uttar pradesh,sultanpur,kadipur
2008-09-190,lambhua,09,49,uttar pradesh,sultanpur,lambhua
2008-09-188,sultanpur,09,49,uttar pradesh,sultanpur,sultanpur
2008-09-283,nanpara,09,50,uttar pradesh,bahraich,nanpara
2008-09-282,balha,09,50,uttar pradesh,bahraich,balha
2008-09-286,bahraich,09,50,uttar pradesh,bahraich,bahraich
2008-09-287,payagpur,09,50,uttar pradesh,bahraich,payagpur
2008-09-288,kaiserganj,09,50,uttar pradesh,bahraich,kaiserganj
2008-09-284,matera,09,50,uttar pradesh,bahraich,matera
2008-09-285,mahsi,09,50,uttar pradesh,bahraich,mahsi
2008-09-289,bhinga,09,51,uttar pradesh,shrawasti,bhinga
2008-09-290,shrawasti,09,51,uttar pradesh,shrawasti,shrawasti
2008-09-291,tulsipur,09,52,uttar pradesh,balrampur,tulsipur
2008-09-293,utraula,09,52,uttar pradesh,balrampur,utraula
2008-09-292,gainsari,09,52,uttar pradesh,balrampur,gainsari
2008-09-294,balrampur,09,52,uttar pradesh,balrampur,balrampur
2008-09-299,tarabganj,09,53,uttar pradesh,gonda,tarabganj
2008-09-295,mehnaun,09,53,uttar pradesh,gonda,mehnaun
2008-09-300,mankapur,09,53,uttar pradesh,gonda,mankapur
2008-09-301,gaura,09,53,uttar pradesh,gonda,gaura
2008-09-298,colonelganj,09,53,uttar pradesh,gonda,colonelganj
2008-09-296,gonda,09,53,uttar pradesh,gonda,gonda
2008-09-297,katrabazar,09,53,uttar pradesh,gonda,katrabazar
2008-09-303,kapilvastu,09,54,uttar pradesh,siddharthnagar,kapilvastu
2008-09-306,domariaganj,09,54,uttar pradesh,siddharthnagar,domariaganj
2008-09-305,itwa,09,54,uttar pradesh,siddharthnagar,itwa
2008-09-304,bansi,09,54,uttar pradesh,siddharthnagar,bansi
2008-09-302,shohratgarh,09,54,uttar pradesh,siddharthnagar,shohratgarh
2008-09-307,harraiya,09,55,uttar pradesh,basti,harraiya
2008-09-309,rudhauli,09,55,uttar pradesh,basti,rudhauli
2008-09-310,basti sadar,09,55,uttar pradesh,basti,basti sadar
2008-09-311,mahadeva,09,55,uttar pradesh,basti,mahadeva
2008-09-308,captainganj,09,55,uttar pradesh,basti,captainganj
2008-09-314,dhanghata,09,56,uttar pradesh,sant kabir nagar,dhanghata
2008-09-313,khalilabad,09,56,uttar pradesh,sant kabir nagar,khalilabad
2008-09-312,mehndawal,09,56,uttar pradesh,sant kabir nagar,mehndawal
2008-09-319,paniara,09,57,uttar pradesh,maharajganj,paniara
2008-09-317,siswa,09,57,uttar pradesh,maharajganj,siswa
2008-09-315,pharenda,09,57,uttar pradesh,maharajganj,pharenda
2008-09-318,maharajganj,09,57,uttar pradesh,maharajganj,maharajganj
2008-09-316,nautanwa,09,57,uttar pradesh,maharajganj,nautanwa
2008-09-326,chauri chaura,09,58,uttar pradesh,gorakhpur,chauri chaura
2008-09-328,chillupar,09,58,uttar pradesh,gorakhpur,chillupar
2008-09-327,bansgaon,09,58,uttar pradesh,gorakhpur,bansgaon
2008-09-323,gorakhpur rural,09,58,uttar pradesh,gorakhpur,gorakhpur rural
2008-09-321,pipraich,09,58,uttar pradesh,gorakhpur,pipraich
2008-09-320,caimpiyarganj,09,58,uttar pradesh,gorakhpur,caimpiyarganj
2008-09-324,sahajanwa,09,58,uttar pradesh,gorakhpur,sahajanwa
2008-09-322,gorakhpur urban,09,58,uttar pradesh,gorakhpur,gorakhpur urban
2008-09-325,khajani,09,58,uttar pradesh,gorakhpur,khajani
2008-09-333,kushinagar,09,59,uttar pradesh,kushinagar,kushinagar
2008-09-332,fazilnagar,09,59,uttar pradesh,kushinagar,fazilnagar
2008-09-329,khadda,09,59,uttar pradesh,kushinagar,khadda
2008-09-331,tamkuhi raj,09,59,uttar pradesh,kushinagar,tamkuhi raj
2008-09-330,padrauna,09,59,uttar pradesh,kushinagar,padrauna
2008-09-334,hata,09,59,uttar pradesh,kushinagar,hata
2008-09-335,ramkola,09,59,uttar pradesh,kushinagar,ramkola
2008-09-336,rudrapur,09,60,uttar pradesh,deoria,rudrapur
2008-09-341,salempur,09,60,uttar pradesh,deoria,salempur
2008-09-342,barhaj,09,60,uttar pradesh,deoria,barhaj
2008-09-340,bhatpar rani,09,60,uttar pradesh,deoria,bhatpar rani
2008-09-337,deoria,09,60,uttar pradesh,deoria,deoria
2008-09-339,rampur karkhana,09,60,uttar pradesh,deoria,rampur karkhana
2008-09-338,pathardeva,09,60,uttar pradesh,deoria,pathardeva
2008-09-352,mehnagar,09,61,uttar pradesh,azamgarh,mehnagar
2008-09-351,lalganj,09,61,uttar pradesh,azamgarh,lalganj
2008-09-343,atraulia,09,61,uttar pradesh,azamgarh,atraulia
2008-09-350,didarganj,09,61,uttar pradesh,azamgarh,didarganj
2008-09-345,sagri,09,61,uttar pradesh,azamgarh,sagri
2008-09-346,mubarakpur,09,61,uttar pradesh,azamgarh,mubarakpur
2008-09-349,phoolpur pawai,09,61,uttar pradesh,azamgarh,phoolpur pawai
2008-09-348,nizamabad,09,61,uttar pradesh,azamgarh,nizamabad
2008-09-347,azamgarh,09,61,uttar pradesh,azamgarh,azamgarh
2008-09-344,gopalpur,09,61,uttar pradesh,azamgarh,gopalpur
2008-09-354,ghosi,09,62,uttar pradesh,mau,ghosi
2008-09-355,mohammadabad gohna,09,62,uttar pradesh,mau,mohammadabad gohna
2008-09-356,mau,09,62,uttar pradesh,mau,mau
2008-09-353,madhuban,09,62,uttar pradesh,mau,madhuban
2008-09-359,sikandarpur,09,63,uttar pradesh,ballia,sikandarpur
2008-09-360,phephana,09,63,uttar pradesh,ballia,phephana
2008-09-361,ballia nagar,09,63,uttar pradesh,ballia,ballia nagar
2008-09-362,bansdih,09,63,uttar pradesh,ballia,bansdih
2008-09-357,belthara road,09,63,uttar pradesh,ballia,belthara road
2008-09-358,rasra,09,63,uttar pradesh,ballia,rasra
2008-09-363,bairia,09,63,uttar pradesh,ballia,bairia
2008-09-364,badlapur,09,64,uttar pradesh,jaunpur,badlapur
2008-09-367,malhani,09,64,uttar pradesh,jaunpur,malhani
2008-09-370,mariahu,09,64,uttar pradesh,jaunpur,mariahu
2008-09-368,mungra badshahpur,09,64,uttar pradesh,jaunpur,mungra badshahpur
2008-09-369,machhlishahr,09,64,uttar pradesh,jaunpur,machhlishahr
2008-09-366,jaunpur,09,64,uttar pradesh,jaunpur,jaunpur
2008-09-372,kerakat,09,64,uttar pradesh,jaunpur,kerakat
2008-09-371,zafrabad,09,64,uttar pradesh,jaunpur,zafrabad
2008-09-365,shahganj,09,64,uttar pradesh,jaunpur,shahganj
2008-09-378,mohammadabad,09,65,uttar pradesh,ghazipur,mohammadabad
2008-09-375,ghazipur,09,65,uttar pradesh,ghazipur,ghazipur
2008-09-373,jakhania,09,65,uttar pradesh,ghazipur,jakhania
2008-09-374,saidpur,09,65,uttar pradesh,ghazipur,saidpur
2008-09-377,zahoorabad,09,65,uttar pradesh,ghazipur,zahoorabad
2008-09-379,zamania,09,65,uttar pradesh,ghazipur,zamania
2008-09-376,jangipur,09,65,uttar pradesh,ghazipur,jangipur
2008-09-383,chakia,09,66,uttar pradesh,chandauli,chakia
2008-09-382,saiyadraja,09,66,uttar pradesh,chandauli,saiyadraja
2008-09-380,mughalsarai,09,66,uttar pradesh,chandauli,mughalsarai
2008-09-381,sakaldiha,09,66,uttar pradesh,chandauli,sakaldiha
2008-09-389,varanasi south,09,67,uttar pradesh,varanasi,varanasi south
2008-09-384,pindra,09,67,uttar pradesh,varanasi,pindra
2008-09-388,varanasi north,09,67,uttar pradesh,varanasi,varanasi north
2008-09-387,rohaniya,09,67,uttar pradesh,varanasi,rohaniya
2008-09-386,shivpur,09,67,uttar pradesh,varanasi,shivpur
2008-09-390,varanasi cantonment,09,67,uttar pradesh,varanasi,varanasi cantonment
2008-09-385,ajagara,09,67,uttar pradesh,varanasi,ajagara
2008-09-391,sevapuri,09,67,uttar pradesh,varanasi,sevapuri
2008-09-393,gyanpur,09,68,uttar pradesh,sant ravidas nagar,gyanpur
2008-09-392,bhadohi,09,68,uttar pradesh,sant ravidas nagar,bhadohi
2008-09-394,aurai,09,68,uttar pradesh,sant ravidas nagar,aurai
2008-09-397,majhawan,09,69,uttar pradesh,mirzapur,majhawan
2008-09-396,mirzapur,09,69,uttar pradesh,mirzapur,mirzapur
2008-09-398,chunar,09,69,uttar pradesh,mirzapur,chunar
2008-09-399,marihan,09,69,uttar pradesh,mirzapur,marihan
2008-09-395,chhanvey,09,69,uttar pradesh,mirzapur,chhanvey
2008-09-403,dudhi,09,70,uttar pradesh,sonbhadra,dudhi
2008-09-402,obra,09,70,uttar pradesh,sonbhadra,obra
2008-09-401,robertsganj,09,70,uttar pradesh,sonbhadra,robertsganj
2008-09-400,ghorawal,09,70,uttar pradesh,sonbhadra,ghorawal
2008-10-214,arwal,10,,bihar,,arwal
2008-10-015,kesaria,10,,bihar,,kesaria
2008-10-004,bagaha,10,,bihar,,bagaha
2008-10-014,govindganj,10,,bihar,,govindganj
2008-10-215,kurtha,10,,bihar,,kurtha
2008-10-007,chanpatia,10,,bihar,,chanpatia
2008-10-011,sugauli,10,,bihar,,sugauli
2008-10-010,raxaul,10,,bihar,,raxaul
2008-10-019,motihari,10,,bihar,,motihari
2008-10-005,lauriya,10,,bihar,,lauriya
2008-10-017,pipra,10,,bihar,,pipra
2008-10-006,nautan,10,,bihar,,nautan
2008-10-018,madhuban,10,,bihar,,madhuban
2008-10-021,dhaka,10,,bihar,,dhaka
2008-10-002,ramnagar,10,,bihar,,ramnagar
2008-10-016,kalyanpur pramodenagar,10,,bihar,,kalyanpur pramodenagar
2008-10-013,harsidhi,10,,bihar,,harsidhi
2008-10-012,narkatia,10,,bihar,,narkatia
2008-10-001,valmiki nagar,10,,bihar,,valmiki nagar
2008-10-020,chiraia,10,,bihar,,chiraia
2008-10-009,sikta,10,,bihar,,sikta
2008-10-008,bettiah,10,,bihar,,bettiah
2008-10-003,narkatiaganj,10,,bihar,,narkatiaganj
2008-10-022,sheohar,10,03,bihar,sheohar,sheohar
2008-10-029,runisaidpur,10,04,bihar,sitamarhi,runisaidpur
2008-10-026,sursand,10,04,bihar,sitamarhi,sursand
2008-10-028,sitamarhi,10,04,bihar,sitamarhi,sitamarhi
2008-10-025,parihar,10,04,bihar,sitamarhi,parihar
2008-10-030,belsand,10,04,bihar,sitamarhi,belsand
2008-10-027,bajpatti,10,04,bihar,sitamarhi,bajpatti
2008-10-023,riga,10,04,bihar,sitamarhi,riga
2008-10-024,bathnaha,10,04,bihar,sitamarhi,bathnaha
2008-10-035,bisfi,10,05,bihar,madhubani,bisfi
2008-10-038,jhanjharpur,10,05,bihar,madhubani,jhanjharpur
2008-10-039,phulparas,10,05,bihar,madhubani,phulparas
2008-10-033,khajauli,10,05,bihar,madhubani,khajauli
2008-10-031,harlakhi,10,05,bihar,madhubani,harlakhi
2008-10-037,rajnagar,10,05,bihar,madhubani,rajnagar
2008-10-036,madhubani,10,05,bihar,madhubani,madhubani
2008-10-034,babubarhi,10,05,bihar,madhubani,babubarhi
2008-10-032,benipatti,10,05,bihar,madhubani,benipatti
2008-10-040,laukaha,10,05,bihar,madhubani,laukaha
2008-10-041,nirmali,10,06,bihar,supaul,nirmali
2008-10-044,tribeniganj,10,06,bihar,supaul,tribeniganj
2008-10-042,pipra supaul,10,06,bihar,supaul,pipra supaul
2008-10-045,chhatapur,10,06,bihar,supaul,chhatapur
2008-10-043,supaul,10,06,bihar,supaul,supaul
2008-10-051,sikti,10,07,bihar,araria,sikti
2008-10-047,raniganj,10,07,bihar,araria,raniganj
2008-10-048,forbesganj,10,07,bihar,araria,forbesganj
2008-10-046,narpatganj,10,07,bihar,araria,narpatganj
2008-10-050,jokihat,10,07,bihar,araria,jokihat
2008-10-049,araria,10,07,bihar,araria,araria
2008-10-055,kochadhaman,10,08,bihar,kishanganj,kochadhaman
2008-10-054,kishanganj,10,08,bihar,kishanganj,kishanganj
2008-10-052,bahadurganj,10,08,bihar,kishanganj,bahadurganj
2008-10-053,thakurganj,10,08,bihar,kishanganj,thakurganj
2008-10-058,kasba,10,09,bihar,purnia,kasba
2008-10-062,purnia,10,09,bihar,purnia,purnia
2008-10-061,dhamdaha,10,09,bihar,purnia,dhamdaha
2008-10-059,banmankhi,10,09,bihar,purnia,banmankhi
2008-10-056,amour,10,09,bihar,purnia,amour
2008-10-060,rupauli,10,09,bihar,purnia,rupauli
2008-10-057,baisi,10,09,bihar,purnia,baisi
2008-10-063,katihar,10,10,bihar,katihar,katihar
2008-10-204,mohania,10,10,bihar,katihar,mohania
2008-10-067,manihari,10,10,bihar,katihar,manihari
2008-10-066,pranpur,10,10,bihar,katihar,pranpur
2008-10-068,barari,10,10,bihar,katihar,barari
2008-10-064,kadwa,10,10,bihar,katihar,kadwa
2008-10-206,chainpur,10,10,bihar,katihar,chainpur
2008-10-065,balrampur,10,10,bihar,katihar,balrampur
2008-10-069,korha,10,10,bihar,katihar,korha
2008-10-071,bihariganj,10,11,bihar,madhepura,bihariganj
2008-10-073,madhepura,10,11,bihar,madhepura,madhepura
2008-10-070,alamnagar,10,11,bihar,madhepura,alamnagar
2008-10-072,singheshwar,10,11,bihar,madhepura,singheshwar
2008-10-075,saharsa,10,12,bihar,saharsa,saharsa
2008-10-076,simri bakhtiarpur,10,12,bihar,saharsa,simri bakhtiarpur
2008-10-074,sonbarsa,10,12,bihar,saharsa,sonbarsa
2008-10-077,mahishi,10,12,bihar,saharsa,mahishi
2008-10-082,darbhanga rural,10,13,bihar,darbhanga,darbhanga rural
2008-10-079,gaura bauram,10,13,bihar,darbhanga,gaura bauram
2008-10-086,keoti,10,13,bihar,darbhanga,keoti
2008-10-080,benipur,10,13,bihar,darbhanga,benipur
2008-10-083,darbhanga,10,13,bihar,darbhanga,darbhanga
2008-10-081,alinagar,10,13,bihar,darbhanga,alinagar
2008-10-078,kusheshwar asthan,10,13,bihar,darbhanga,kusheshwar asthan
2008-10-087,jale,10,13,bihar,darbhanga,jale
2008-10-084,hayaghat,10,13,bihar,darbhanga,hayaghat
2008-10-085,bahadurpur,10,13,bihar,darbhanga,bahadurpur
2008-10-091,bochaha,10,14,bihar,muzaffarpur,bochaha
2008-10-096,baruraj,10,14,bihar,muzaffarpur,baruraj
2008-10-093,kurhani,10,14,bihar,muzaffarpur,kurhani
2008-10-088,gaighat,10,14,bihar,muzaffarpur,gaighat
2008-10-092,sakra,10,14,bihar,muzaffarpur,sakra
2008-10-089,aurai,10,14,bihar,muzaffarpur,aurai
2008-10-095,kanti,10,14,bihar,muzaffarpur,kanti
2008-10-094,muzaffarpur,10,14,bihar,muzaffarpur,muzaffarpur
2008-10-098,sahebganj,10,14,bihar,muzaffarpur,sahebganj
2008-10-090,minapur,10,14,bihar,muzaffarpur,minapur
2008-10-097,paroo,10,14,bihar,muzaffarpur,paroo
2008-10-101,gopalganj,10,15,bihar,gopalganj,gopalganj
2008-10-104,hathua,10,15,bihar,gopalganj,hathua
2008-10-099,baikunthpur,10,15,bihar,gopalganj,baikunthpur
2008-10-102,kuchaikote,10,15,bihar,gopalganj,kuchaikote
2008-10-103,bhorey,10,15,bihar,gopalganj,bhorey
2008-10-100,barauli,10,15,bihar,gopalganj,barauli
2008-10-105,siwan,10,16,bihar,siwan,siwan
2008-10-111,goriyakothi,10,16,bihar,siwan,goriyakothi
2008-10-108,raghunathpur,10,16,bihar,siwan,raghunathpur
2008-10-107,darauli,10,16,bihar,siwan,darauli
2008-10-112,maharajganj,10,16,bihar,siwan,maharajganj
2008-10-110,barharia,10,16,bihar,siwan,barharia
2008-10-106,ziradei,10,16,bihar,siwan,ziradei
2008-10-109,daraundha,10,16,bihar,siwan,daraundha
2008-10-118,chapra,10,17,bihar,saran,chapra
2008-10-122,sonepur,10,17,bihar,saran,sonepur
2008-10-121,parsa,10,17,bihar,saran,parsa
2008-10-113,ekma,10,17,bihar,saran,ekma
2008-10-117,marhaura,10,17,bihar,saran,marhaura
2008-10-114,manjhi,10,17,bihar,saran,manjhi
2008-10-119,garkha,10,17,bihar,saran,garkha
2008-10-115,baniapur,10,17,bihar,saran,baniapur
2008-10-120,amnour,10,17,bihar,saran,amnour
2008-10-116,taraiya,10,17,bihar,saran,taraiya
2008-10-125,vaishali,10,18,bihar,vaishali,vaishali
2008-10-127,raja pakar,10,18,bihar,vaishali,raja pakar
2008-10-128,raghopur,10,18,bihar,vaishali,raghopur
2008-10-124,lalganj,10,18,bihar,vaishali,lalganj
2008-10-129,mahnar,10,18,bihar,vaishali,mahnar
2008-10-126,mahua,10,18,bihar,vaishali,mahua
2008-10-130,patepur,10,18,bihar,vaishali,patepur
2008-10-123,hajipur,10,18,bihar,vaishali,hajipur
2008-10-136,sarairanjan,10,19,bihar,samastipur,sarairanjan
2008-10-131,kalyanpur sc,10,19,bihar,samastipur,kalyanpur sc
2008-10-140,hasanpur,10,19,bihar,samastipur,hasanpur
2008-10-137,mohiuddinnagar,10,19,bihar,samastipur,mohiuddinnagar
2008-10-135,morwa,10,19,bihar,samastipur,morwa
2008-10-132,warisnagar,10,19,bihar,samastipur,warisnagar
2008-10-138,bibhutpur,10,19,bihar,samastipur,bibhutpur
2008-10-133,samastipur,10,19,bihar,samastipur,samastipur
2008-10-134,ujiarpur,10,19,bihar,samastipur,ujiarpur
2008-10-139,rosera,10,19,bihar,samastipur,rosera
2008-10-145,sahebpur kamal,10,20,bihar,begusarai,sahebpur kamal
2008-10-146,begusarai,10,20,bihar,begusarai,begusarai
2008-10-142,bachhwara,10,20,bihar,begusarai,bachhwara
2008-10-147,bakhri,10,20,bihar,begusarai,bakhri
2008-10-141,cheria bariarpur,10,20,bihar,begusarai,cheria bariarpur
2008-10-144,matihani,10,20,bihar,begusarai,matihani
2008-10-143,teghra,10,20,bihar,begusarai,teghra
2008-10-149,khagaria,10,21,bihar,khagaria,khagaria
2008-10-150,beldaur,10,21,bihar,khagaria,beldaur
2008-10-148,alauli,10,21,bihar,khagaria,alauli
2008-10-151,parbatta,10,21,bihar,khagaria,parbatta
2008-10-155,kahalgaon,10,22,bihar,bhagalpur,kahalgaon
2008-10-153,gopalpur,10,22,bihar,bhagalpur,gopalpur
2008-10-157,sultanganj,10,22,bihar,bhagalpur,sultanganj
2008-10-154,pirpainti,10,22,bihar,bhagalpur,pirpainti
2008-10-152,bihpur,10,22,bihar,bhagalpur,bihpur
2008-10-158,nathnagar,10,22,bihar,bhagalpur,nathnagar
2008-10-156,bhagalpur,10,22,bihar,bhagalpur,bhagalpur
2008-10-162,katoria,10,23,bihar,banka,katoria
2008-10-161,banka,10,23,bihar,banka,banka
2008-10-160,dhuraiya,10,23,bihar,banka,dhuraiya
2008-10-159,amarpur,10,23,bihar,banka,amarpur
2008-10-163,belhar,10,23,bihar,banka,belhar
2008-10-165,munger,10,24,bihar,munger,munger
2008-10-164,tarapur,10,24,bihar,munger,tarapur
2008-10-166,jamalpur,10,24,bihar,munger,jamalpur
2008-10-167,suryagarha,10,25,bihar,lakhisarai,suryagarha
2008-10-168,lakhisarai,10,25,bihar,lakhisarai,lakhisarai
2008-10-170,barbigha,10,26,bihar,sheikhpura,barbigha
2008-10-169,sheikhpura,10,26,bihar,sheikhpura,sheikhpura
2008-10-176,nalanda,10,27,bihar,nalanda,nalanda
2008-10-175,hilsa,10,27,bihar,nalanda,hilsa
2008-10-172,biharsharif,10,27,bihar,nalanda,biharsharif
2008-10-173,rajgir,10,27,bihar,nalanda,rajgir
2008-10-171,asthawan,10,27,bihar,nalanda,asthawan
2008-10-177,harnaut,10,27,bihar,nalanda,harnaut
2008-10-174,islampur,10,27,bihar,nalanda,islampur
2008-10-181,digha,10,28,bihar,patna,digha
2008-10-190,paliganj,10,28,bihar,patna,paliganj
2008-10-180,bakhtiarpur,10,28,bihar,patna,bakhtiarpur
2008-10-179,barh,10,28,bihar,patna,barh
2008-10-178,mokama,10,28,bihar,patna,mokama
2008-10-189,masaurhi,10,28,bihar,patna,masaurhi
2008-10-187,maner,10,28,bihar,patna,maner
2008-10-188,phulwari,10,28,bihar,patna,phulwari
2008-10-191,bikram,10,28,bihar,patna,bikram
2008-10-182,bankipur,10,28,bihar,patna,bankipur
2008-10-183,kumhrarh,10,28,bihar,patna,kumhrarh
2008-10-185,fatwah,10,28,bihar,patna,fatwah
